invoice_date,invoice_no,fy,month_no,account_code,account_name,city,salesman_code,salesman_name,sku,product_name,pack_size,cartons,litres,rate_per_carton,sales_amount
2022-05-25,GA/2022-23/00121,FY2022-23,5,ACC-099,Balaji Garg Distributors,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-05-25,GA/2022-23/00121,FY2022-23,5,ACC-099,Balaji Garg Distributors,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-05-26,GA/2022-23/00122,FY2022-23,5,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-05-26,GA/2022-23/00122,FY2022-23,5,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-05-26,GA/2022-23/00123,FY2022-23,5,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-05-26,GA/2022-23/00124,FY2022-23,5,ACC-056,Bajaj Provisions,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-05-27,GA/2022-23/00125,FY2022-23,5,ACC-033,Balaji Singhal Stores,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-05-27,GA/2022-23/00126,FY2022-23,5,ACC-087,Khurana & Sons,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-05-30,GA/2022-23/00127,FY2022-23,5,ACC-138,Ganesh Gupta Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-05-31,GA/2022-23/00128,FY2022-23,5,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-02,GA/2022-23/00129,FY2022-23,6,ACC-013,Krishna Sachdeva Enterprises,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-02,GA/2022-23/00130,FY2022-23,6,ACC-039,New Chopra Dairy,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-02,GA/2022-23/00131,FY2022-23,6,ACC-044,Mittal Marketing,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-02,GA/2022-23/00131,FY2022-23,6,ACC-044,Mittal Marketing,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-02,GA/2022-23/00132,FY2022-23,6,ACC-083,Maa Goel & Sons,Miranpur,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-03,GA/2022-23/00133,FY2022-23,6,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-06-03,GA/2022-23/00134,FY2022-23,6,ACC-050,Jai Sachdeva & Company,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-03,GA/2022-23/00135,FY2022-23,6,ACC-097,New Mishra Distributors,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-03,GA/2022-23/00136,FY2022-23,6,ACC-116,Shree Singla & Company,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-04,GA/2022-23/00137,FY2022-23,6,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-04,GA/2022-23/00137,FY2022-23,6,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-04,GA/2022-23/00138,FY2022-23,6,ACC-046,New Kapoor Traders,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-06,GA/2022-23/00139,FY2022-23,6,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-06-06,GA/2022-23/00139,FY2022-23,6,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-06,GA/2022-23/00140,FY2022-23,6,ACC-032,Goyal Super Market,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-06,GA/2022-23/00141,FY2022-23,6,ACC-048,Maa Sharma Marketing,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-06,GA/2022-23/00142,FY2022-23,6,ACC-074,Jai Bajaj Stores,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-06,GA/2022-23/00143,FY2022-23,6,ACC-075,Krishna Bhardwaj Super Market,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-07,GA/2022-23/00144,FY2022-23,6,ACC-023,Agarwal Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-06-08,GA/2022-23/00145,FY2022-23,6,ACC-020,Krishna Bhardwaj Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-08,GA/2022-23/00146,FY2022-23,6,ACC-029,Balaji Rana Agencies,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-08,GA/2022-23/00147,FY2022-23,6,ACC-036,Shree Saini Enterprises,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-08,GA/2022-23/00148,FY2022-23,6,ACC-081,Jai Kapoor Super Market,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-09,GA/2022-23/00149,FY2022-23,6,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-06-09,GA/2022-23/00150,FY2022-23,6,ACC-033,Balaji Singhal Stores,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-09,GA/2022-23/00151,FY2022-23,6,ACC-133,New Singla Stores,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-13,GA/2022-23/00152,FY2022-23,6,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-13,GA/2022-23/00153,FY2022-23,6,ACC-058,Balaji Tandon & Company,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-13,GA/2022-23/00154,FY2022-23,6,ACC-106,Shree Ahuja & Company,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-14,GA/2022-23/00155,FY2022-23,6,ACC-021,Shri Tandon Stores,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-14,GA/2022-23/00156,FY2022-23,6,ACC-041,Chopra Traders,Purqazi,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-14,GA/2022-23/00157,FY2022-23,6,ACC-082,Shree Kaushik Enterprises,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-14,GA/2022-23/00158,FY2022-23,6,ACC-084,Ganesh Saxena Distributors,Budhana,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-14,GA/2022-23/00159,FY2022-23,6,ACC-099,Balaji Garg Distributors,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-14,GA/2022-23/00160,FY2022-23,6,ACC-115,Sethi Super Market,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-15,GA/2022-23/00161,FY2022-23,6,ACC-014,Maa Chopra Kirana Store,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-16,GA/2022-23/00162,FY2022-23,6,ACC-108,New Ahuja Distributors,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-18,GA/2022-23/00163,FY2022-23,6,ACC-065,Jai Garg Enterprises,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-20,GA/2022-23/00164,FY2022-23,6,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,3,45,8450,25350
2022-06-20,GA/2022-23/00165,FY2022-23,6,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-20,GA/2022-23/00165,FY2022-23,6,ACC-011,New Maheshwari Super Market,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-20,GA/2022-23/00166,FY2022-23,6,ACC-072,Verma Agencies,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-21,GA/2022-23/00167,FY2022-23,6,ACC-068,Ganesh Saxena General Store,Shamli,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-22,GA/2022-23/00168,FY2022-23,6,ACC-019,Mishra Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-22,GA/2022-23/00169,FY2022-23,6,ACC-054,Jai Goyal General Store,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-23,GA/2022-23/00170,FY2022-23,6,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-06-23,GA/2022-23/00171,FY2022-23,6,ACC-066,Dhingra Marketing,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-23,GA/2022-23/00172,FY2022-23,6,ACC-112,Om Goyal Kirana Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-23,GA/2022-23/00173,FY2022-23,6,ACC-132,Shri Bhardwaj Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-24,GA/2022-23/00174,FY2022-23,6,ACC-139,Goel Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-25,GA/2022-23/00175,FY2022-23,6,ACC-049,Goyal General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-25,GA/2022-23/00176,FY2022-23,6,ACC-061,Jai Srivastava General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-27,GA/2022-23/00177,FY2022-23,6,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-06-27,GA/2022-23/00178,FY2022-23,6,ACC-018,Krishna Sharma Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-27,GA/2022-23/00179,FY2022-23,6,ACC-031,Laxmi Sirohi Super Market,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-06-27,GA/2022-23/00180,FY2022-23,6,ACC-107,Ganesh Sachdeva Provisions,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-28,GA/2022-23/00181,FY2022-23,6,ACC-051,Laxmi Sachdeva Traders,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-28,GA/2022-23/00181,FY2022-23,6,ACC-051,Laxmi Sachdeva Traders,Jansath,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-06-29,GA/2022-23/00182,FY2022-23,6,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-06-30,GA/2022-23/00183,FY2022-23,6,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,2,30,8450,16900
2022-06-30,GA/2022-23/00183,FY2022-23,6,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-06-30,GA/2022-23/00184,FY2022-23,6,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-01,GA/2022-23/00185,FY2022-23,7,ACC-098,Balaji Rana Distributors,Shamli,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-02,GA/2022-23/00186,FY2022-23,7,ACC-018,Krishna Sharma Enterprises,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-02,GA/2022-23/00187,FY2022-23,7,ACC-032,Goyal Super Market,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-07-04,GA/2022-23/00188,FY2022-23,7,ACC-017,Maa Malik Enterprises,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-04,GA/2022-23/00189,FY2022-23,7,ACC-042,Maa Sachdeva Agencies,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-04,GA/2022-23/00190,FY2022-23,7,ACC-049,Goyal General Store,Muzaffarnagar,SM01,Rakesh Kumar,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-04,GA/2022-23/00191,FY2022-23,7,ACC-085,Laxmi Sirohi Marketing,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-05,GA/2022-23/00192,FY2022-23,7,ACC-014,Maa Chopra Kirana Store,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-05,GA/2022-23/00193,FY2022-23,7,ACC-068,Ganesh Saxena General Store,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-05,GA/2022-23/00194,FY2022-23,7,ACC-118,Laxmi Rana & Sons,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-06,GA/2022-23/00195,FY2022-23,7,ACC-094,Singla Stores,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-06,GA/2022-23/00196,FY2022-23,7,ACC-102,Shree Solanki Distributors,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-07,GA/2022-23/00197,FY2022-23,7,ACC-020,Krishna Bhardwaj Trading Co.,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-07,GA/2022-23/00198,FY2022-23,7,ACC-029,Balaji Rana Agencies,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-07,GA/2022-23/00198,FY2022-23,7,ACC-029,Balaji Rana Agencies,Khatauli,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-08,GA/2022-23/00199,FY2022-23,7,ACC-066,Dhingra Marketing,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-09,GA/2022-23/00200,FY2022-23,7,ACC-015,Wadhwa Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-11,GA/2022-23/00201,FY2022-23,7,ACC-012,Bhardwaj Dairy,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-07-11,GA/2022-23/00202,FY2022-23,7,ACC-040,New Mishra Trading Co.,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-11,GA/2022-23/00203,FY2022-23,7,ACC-048,Maa Sharma Marketing,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-11,GA/2022-23/00204,FY2022-23,7,ACC-058,Balaji Tandon & Company,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-11,GA/2022-23/00205,FY2022-23,7,ACC-091,Krishna Chaudhary Agencies,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-11,GA/2022-23/00206,FY2022-23,7,ACC-099,Balaji Garg Distributors,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-12,GA/2022-23/00207,FY2022-23,7,ACC-006,Ganesh Jindal Dairy,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-12,GA/2022-23/00208,FY2022-23,7,ACC-019,Mishra Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-13,GA/2022-23/00209,FY2022-23,7,ACC-114,Sirohi Marketing,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-13,GA/2022-23/00210,FY2022-23,7,ACC-128,Shree Saxena General Store,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-14,GA/2022-23/00211,FY2022-23,7,ACC-008,Shree Maheshwari Enterprises,Shamli,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-15,GA/2022-23/00212,FY2022-23,7,ACC-039,New Chopra Dairy,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-15,GA/2022-23/00213,FY2022-23,7,ACC-056,Bajaj Provisions,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-15,GA/2022-23/00214,FY2022-23,7,ACC-135,Agarwal Traders,Khatauli,SM02,Sunil Tyagi,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-16,GA/2022-23/00215,FY2022-23,7,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-16,GA/2022-23/00215,FY2022-23,7,ACC-001,Om Dubey Super Market,Muzaffarnagar,SM01,Rakesh Kumar,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-16,GA/2022-23/00216,FY2022-23,7,ACC-044,Mittal Marketing,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-16,GA/2022-23/00217,FY2022-23,7,ACC-142,Om Srivastava & Company,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-18,GA/2022-23/00218,FY2022-23,7,ACC-003,Krishna Khurana Provisions,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8150,24450
2022-07-18,GA/2022-23/00219,FY2022-23,7,ACC-028,Srivastava Distributors,Jansath,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-18,GA/2022-23/00220,FY2022-23,7,ACC-062,Dubey General Store,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-18,GA/2022-23/00221,FY2022-23,7,ACC-079,Maa Khurana Agencies,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-18,GA/2022-23/00222,FY2022-23,7,ACC-100,New Tandon Super Market,Khatauli,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-18,GA/2022-23/00223,FY2022-23,7,ACC-119,Solanki Dairy,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-19,GA/2022-23/00224,FY2022-23,7,ACC-025,Om Chaudhary Agencies,Budhana,SM02,Sunil Tyagi,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-21,GA/2022-23/00225,FY2022-23,7,ACC-004,Jai Solanki Traders,Deoband,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-21,GA/2022-23/00226,FY2022-23,7,ACC-092,Bhardwaj Distributors,Purqazi,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-22,GA/2022-23/00227,FY2022-23,7,ACC-041,Chopra Traders,Purqazi,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-22,GA/2022-23/00228,FY2022-23,7,ACC-117,Shri Khandelwal Sales Corporation,Deoband,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-23,GA/2022-23/00229,FY2022-23,7,ACC-002,New Dubey Marketing,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,3,45,8150,24450
2022-07-23,GA/2022-23/00230,FY2022-23,7,ACC-110,Laxmi Kansal & Sons,Kairana,SM05,Deepak Rana,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-25,GA/2022-23/00231,FY2022-23,7,ACC-031,Laxmi Sirohi Super Market,Charthawal,SM03,Amit Saini,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-25,GA/2022-23/00232,FY2022-23,7,ACC-054,Jai Goyal General Store,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-25,GA/2022-23/00233,FY2022-23,7,ACC-132,Shri Bhardwaj Sales Corporation,Miranpur,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-26,GA/2022-23/00234,FY2022-23,7,ACC-063,Ganesh Kapoor Trading Co.,Charthawal,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,2,30,8150,16300
2022-07-26,GA/2022-23/00235,FY2022-23,7,ACC-081,Jai Kapoor Super Market,Charthawal,SM03,Amit Saini,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-26,GA/2022-23/00236,FY2022-23,7,ACC-138,Ganesh Gupta Trading Co.,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-27,GA/2022-23/00237,FY2022-23,7,ACC-009,Krishna Srivastava Agencies,Kairana,SM05,Deepak Rana,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-27,GA/2022-23/00238,FY2022-23,7,ACC-016,Ganesh Bhardwaj Trading Co.,Budhana,SM02,Sunil Tyagi,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,2,30,8300,16600
2022-07-28,GA/2022-23/00239,FY2022-23,7,ACC-005,Malhotra Dairy,Kairana,SM05,Deepak Rana,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,3,45,8300,24900
2022-07-28,GA/2022-23/00240,FY2022-23,7,ACC-023,Agarwal Distributors,Jansath,SM03,Amit Saini,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-29,GA/2022-23/00241,FY2022-23,7,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-29,GA/2022-23/00241,FY2022-23,7,ACC-007,Om Pandey Distributors,Purqazi,SM04,Pankaj Verma,MSG-200-75,Madhusudan Ghee 200 ml,200 ml,1,15,8450,8450
2022-07-29,GA/2022-23/00242,FY2022-23,7,ACC-010,Shree Mishra Provisions,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
2022-07-29,GA/2022-23/00243,FY2022-23,7,ACC-123,Ganesh Goel Distributors,Miranpur,SM04,Pankaj Verma,MSG-500-30,Madhusudan Ghee 500 ml,500 ml,1,15,8300,8300
2022-07-30,GA/2022-23/00244,FY2022-23,7,ACC-021,Shri Tandon Stores,Muzaffarnagar,SM01,Rakesh Kumar,MSG-1L-15,Madhusudan Ghee 1 L,1 L,1,15,8150,8150
