invoice_date,invoice_no,account_code,sku,cartons,litres,rate_per_carton,sales_amount
2023-10-09,GA/2023-24/00387,ACC-115,MSG-1L-15,1,15,8425,8425
2023-10-10,GA/2023-24/00388,ACC-040,MSG-200-75,1,15,8735,8735
2023-10-11,GA/2023-24/00389,ACC-001,MSG-1L-15,3,45,8425,25275
2023-10-11,GA/2023-24/00390,ACC-007,MSG-200-75,3,45,8735,26205
2023-10-11,GA/2023-24/00391,ACC-092,MSG-500-30,1,15,8580,8580
2023-10-12,GA/2023-24/00392,ACC-030,MSG-200-75,1,15,8735,8735
2023-10-12,GA/2023-24/00393,ACC-101,MSG-200-75,1,15,8735,8735
2023-10-13,GA/2023-24/00394,ACC-003,MSG-500-30,3,45,8580,25740
2023-10-13,GA/2023-24/00395,ACC-037,MSG-200-75,1,15,8735,8735
2023-10-13,GA/2023-24/00396,ACC-083,MSG-200-75,1,15,8735,8735
2023-10-14,GA/2023-24/00397,ACC-006,MSG-1L-15,2,30,8425,16850
2023-10-14,GA/2023-24/00397,ACC-006,MSG-500-30,2,30,8580,17160
2023-10-14,GA/2023-24/00398,ACC-014,MSG-500-30,1,15,8580,8580
2023-10-16,GA/2023-24/00399,ACC-038,MSG-500-30,1,15,8580,8580
2023-10-16,GA/2023-24/00400,ACC-048,MSG-200-75,1,15,8735,8735
2023-10-16,GA/2023-24/00401,ACC-053,MSG-1L-15,1,15,8425,8425
2023-10-16,GA/2023-24/00402,ACC-123,MSG-200-75,1,15,8735,8735
2023-10-17,GA/2023-24/00403,ACC-001,MSG-200-75,2,30,8735,17470
2023-10-18,GA/2023-24/00404,ACC-041,MSG-500-30,1,15,8580,8580
2023-10-18,GA/2023-24/00405,ACC-059,MSG-200-75,1,15,8735,8735
2023-10-18,GA/2023-24/00406,ACC-102,MSG-1L-15,1,15,8425,8425
2023-10-18,GA/2023-24/00407,ACC-109,MSG-1L-15,2,30,8425,16850
2023-10-19,GA/2023-24/00408,ACC-017,MSG-500-30,1,15,8580,8580
2023-10-19,GA/2023-24/00409,ACC-140,MSG-1L-15,1,15,8425,8425
2023-10-20,GA/2023-24/00410,ACC-002,MSG-1L-15,3,45,8425,25275
2023-10-21,GA/2023-24/00411,ACC-011,MSG-500-30,1,15,8580,8580
2023-10-21,GA/2023-24/00412,ACC-069,MSG-500-30,1,15,8580,8580
2023-10-21,GA/2023-24/00413,ACC-081,MSG-1L-15,2,30,8425,16850
2023-10-21,GA/2023-24/00413,ACC-081,MSG-200-75,1,15,8735,8735
2023-10-21,GA/2023-24/00414,ACC-094,MSG-500-30,1,15,8580,8580
2023-10-21,GA/2023-24/00415,ACC-098,MSG-200-75,1,15,8735,8735
2023-10-23,GA/2023-24/00416,ACC-008,MSG-200-75,2,30,8735,17470
2023-10-23,GA/2023-24/00416,ACC-008,MSG-500-30,1,15,8580,8580
2023-10-23,GA/2023-24/00417,ACC-061,MSG-1L-15,2,30,8425,16850
2023-10-23,GA/2023-24/00418,ACC-074,MSG-1L-15,2,30,8425,16850
2023-10-24,GA/2023-24/00419,ACC-020,MSG-500-30,1,15,8580,8580
2023-10-25,GA/2023-24/00420,ACC-003,MSG-200-75,3,45,8735,26205
2023-10-25,GA/2023-24/00421,ACC-004,MSG-1L-15,2,30,8425,16850
2023-10-25,GA/2023-24/00421,ACC-004,MSG-200-75,1,15,8735,8735
2023-10-25,GA/2023-24/00422,ACC-032,MSG-1L-15,1,15,8425,8425
2023-10-25,GA/2023-24/00423,ACC-066,MSG-1L-15,1,15,8425,8425
2023-10-26,GA/2023-24/00424,ACC-028,MSG-1L-15,1,15,8425,8425
2023-10-26,GA/2023-24/00425,ACC-054,MSG-1L-15,2,30,8425,16850
2023-10-26,GA/2023-24/00426,ACC-100,MSG-500-30,1,15,8580,8580
2023-10-26,GA/2023-24/00427,ACC-116,MSG-1L-15,1,15,8425,8425
2023-10-26,GA/2023-24/00428,ACC-119,MSG-1L-15,1,15,8425,8425
2023-10-27,GA/2023-24/00429,ACC-010,MSG-200-75,3,45,8735,26205
2023-10-27,GA/2023-24/00430,ACC-046,MSG-1L-15,2,30,8425,16850
2023-10-27,GA/2023-24/00431,ACC-084,MSG-500-30,1,15,8580,8580
2023-10-28,GA/2023-24/00432,ACC-099,MSG-500-30,1,15,8580,8580
2023-10-30,GA/2023-24/00433,ACC-013,MSG-200-75,1,15,8735,8735
2023-10-30,GA/2023-24/00434,ACC-023,MSG-500-30,1,15,8580,8580
2023-10-30,GA/2023-24/00435,ACC-068,MSG-500-30,2,30,8580,17160
2023-10-30,GA/2023-24/00436,ACC-135,MSG-1L-15,1,15,8425,8425
2023-10-31,GA/2023-24/00437,ACC-016,MSG-200-75,1,15,8735,8735
2023-10-31,GA/2023-24/00438,ACC-036,MSG-1L-15,3,45,8425,25275
2023-10-31,GA/2023-24/00439,ACC-088,MSG-500-30,1,15,8580,8580
2023-11-01,GA/2023-24/00440,ACC-002,MSG-200-75,3,45,8770,26310
2023-11-01,GA/2023-24/00441,ACC-110,MSG-500-30,3,45,8610,25830
2023-11-02,GA/2023-24/00442,ACC-009,MSG-1L-15,3,45,8455,25365
2023-11-02,GA/2023-24/00443,ACC-026,MSG-1L-15,1,15,8455,8455
2023-11-02,GA/2023-24/00444,ACC-049,MSG-1L-15,2,30,8455,16910
2023-11-03,GA/2023-24/00445,ACC-001,MSG-1L-15,2,30,8455,16910
2023-11-03,GA/2023-24/00446,ACC-028,MSG-200-75,2,30,8770,17540
2023-11-03,GA/2023-24/00447,ACC-038,MSG-200-75,1,15,8770,8770
2023-11-04,GA/2023-24/00448,ACC-005,MSG-500-30,2,30,8610,17220
2023-11-04,GA/2023-24/00449,ACC-016,MSG-500-30,2,30,8610,17220
2023-11-04,GA/2023-24/00450,ACC-107,MSG-1L-15,1,15,8455,8455
2023-11-06,GA/2023-24/00451,ACC-006,MSG-1L-15,2,30,8455,16910
2023-11-06,GA/2023-24/00451,ACC-006,MSG-200-75,1,15,8770,8770
2023-11-06,GA/2023-24/00452,ACC-008,MSG-200-75,4,60,8770,35080
2023-11-06,GA/2023-24/00453,ACC-018,MSG-1L-15,1,15,8455,8455
2023-11-06,GA/2023-24/00454,ACC-027,MSG-500-30,1,15,8610,8610
2023-11-06,GA/2023-24/00455,ACC-030,MSG-500-30,2,30,8610,17220
2023-11-06,GA/2023-24/00456,ACC-040,MSG-200-75,1,15,8770,8770
2023-11-06,GA/2023-24/00457,ACC-047,MSG-200-75,1,15,8770,8770
2023-11-06,GA/2023-24/00458,ACC-081,MSG-500-30,1,15,8610,8610
2023-11-06,GA/2023-24/00459,ACC-088,MSG-1L-15,2,30,8455,16910
2023-11-06,GA/2023-24/00460,ACC-100,MSG-1L-15,1,15,8455,8455
2023-11-06,GA/2023-24/00461,ACC-101,MSG-500-30,1,15,8610,8610
2023-11-06,GA/2023-24/00462,ACC-103,MSG-1L-15,1,15,8455,8455
2023-11-06,GA/2023-24/00463,ACC-109,MSG-200-75,1,15,8770,8770
2023-11-06,GA/2023-24/00464,ACC-135,MSG-200-75,1,15,8770,8770
2023-11-07,GA/2023-24/00465,ACC-004,MSG-500-30,3,45,8610,25830
2023-11-08,GA/2023-24/00466,ACC-023,MSG-200-75,1,15,8770,8770
2023-11-08,GA/2023-24/00467,ACC-055,MSG-1L-15,1,15,8455,8455
2023-11-08,GA/2023-24/00468,ACC-144,MSG-200-75,1,15,8770,8770
2023-11-09,GA/2023-24/00469,ACC-003,MSG-200-75,3,45,8770,26310
2023-11-09,GA/2023-24/00470,ACC-054,MSG-1L-15,2,30,8455,16910
2023-11-09,GA/2023-24/00471,ACC-083,MSG-200-75,1,15,8770,8770
2023-11-10,GA/2023-24/00472,ACC-019,MSG-500-30,2,30,8610,17220
2023-11-10,GA/2023-24/00473,ACC-138,MSG-200-75,2,30,8770,17540
2023-11-10,GA/2023-24/00474,ACC-139,MSG-1L-15,1,15,8455,8455
2023-11-11,GA/2023-24/00475,ACC-035,MSG-500-30,1,15,8610,8610
2023-11-13,GA/2023-24/00476,ACC-011,MSG-1L-15,2,30,8455,16910
2023-11-13,GA/2023-24/00477,ACC-017,MSG-200-75,1,15,8770,8770
2023-11-13,GA/2023-24/00477,ACC-017,MSG-500-30,2,30,8610,17220
2023-11-13,GA/2023-24/00478,ACC-046,MSG-500-30,1,15,8610,8610
2023-11-13,GA/2023-24/00479,ACC-052,MSG-1L-15,1,15,8455,8455
2023-11-13,GA/2023-24/00480,ACC-070,MSG-200-75,1,15,8770,8770
2023-11-13,GA/2023-24/00481,ACC-105,MSG-500-30,1,15,8610,8610
2023-11-14,GA/2023-24/00482,ACC-134,MSG-200-75,3,45,8770,26310
2023-11-15,GA/2023-24/00483,ACC-133,MSG-200-75,1,15,8770,8770
2023-11-16,GA/2023-24/00484,ACC-041,MSG-1L-15,1,15,8455,8455
2023-11-17,GA/2023-24/00485,ACC-020,MSG-200-75,1,15,8770,8770
2023-11-17,GA/2023-24/00486,ACC-039,MSG-1L-15,2,30,8455,16910
2023-11-17,GA/2023-24/00487,ACC-056,MSG-200-75,1,15,8770,8770
2023-11-17,GA/2023-24/00488,ACC-126,MSG-1L-15,2,30,8455,16910
2023-11-18,GA/2023-24/00489,ACC-001,MSG-1L-15,2,30,8455,16910
2023-11-18,GA/2023-24/00490,ACC-002,MSG-1L-15,1,15,8455,8455
2023-11-18,GA/2023-24/00490,ACC-002,MSG-500-30,1,15,8610,8610
2023-11-18,GA/2023-24/00491,ACC-036,MSG-200-75,2,30,8770,17540
2023-11-18,GA/2023-24/00492,ACC-129,MSG-200-75,1,15,8770,8770
2023-11-20,GA/2023-24/00493,ACC-013,MSG-1L-15,2,30,8455,16910
2023-11-20,GA/2023-24/00493,ACC-013,MSG-200-75,1,15,8770,8770
2023-11-20,GA/2023-24/00494,ACC-032,MSG-200-75,2,30,8770,17540
2023-11-20,GA/2023-24/00495,ACC-050,MSG-1L-15,1,15,8455,8455
2023-11-20,GA/2023-24/00496,ACC-053,MSG-1L-15,1,15,8455,8455
2023-11-20,GA/2023-24/00497,ACC-062,MSG-500-30,1,15,8610,8610
2023-11-20,GA/2023-24/00498,ACC-068,MSG-1L-15,1,15,8455,8455
2023-11-20,GA/2023-24/00499,ACC-119,MSG-500-30,1,15,8610,8610
2023-11-20,GA/2023-24/00500,ACC-120,MSG-200-75,1,15,8770,8770
2023-11-21,GA/2023-24/00501,ACC-001,MSG-200-75,1,15,8770,8770
2023-11-21,GA/2023-24/00501,ACC-001,MSG-500-30,2,30,8610,17220
2023-11-21,GA/2023-24/00502,ACC-015,MSG-200-75,2,30,8770,17540
2023-11-21,GA/2023-24/00503,ACC-025,MSG-1L-15,1,15,8455,8455
2023-11-21,GA/2023-24/00504,ACC-106,MSG-200-75,1,15,8770,8770
2023-11-21,GA/2023-24/00505,ACC-143,MSG-500-30,2,30,8610,17220
2023-11-22,GA/2023-24/00506,ACC-048,MSG-1L-15,1,15,8455,8455
2023-11-22,GA/2023-24/00507,ACC-066,MSG-500-30,2,30,8610,17220
2023-11-23,GA/2023-24/00508,ACC-003,MSG-200-75,4,60,8770,35080
2023-11-23,GA/2023-24/00509,ACC-045,MSG-1L-15,2,30,8455,16910
2023-11-23,GA/2023-24/00510,ACC-121,MSG-500-30,2,30,8610,17220
2023-11-23,GA/2023-24/00511,ACC-131,MSG-1L-15,1,15,8455,8455
2023-11-24,GA/2023-24/00512,ACC-002,MSG-500-30,3,45,8610,25830
2023-11-24,GA/2023-24/00513,ACC-031,MSG-200-75,1,15,8770,8770
2023-11-25,GA/2023-24/00514,ACC-004,MSG-1L-15,1,15,8455,8455
2023-11-25,GA/2023-24/00515,ACC-010,MSG-1L-15,3,45,8455,25365
2023-11-25,GA/2023-24/00516,ACC-033,MSG-500-30,2,30,8610,17220
2023-11-25,GA/2023-24/00517,ACC-112,MSG-1L-15,1,15,8455,8455
2023-11-25,GA/2023-24/00518,ACC-115,MSG-1L-15,1,15,8455,8455
2023-11-27,GA/2023-24/00519,ACC-004,MSG-500-30,2,30,8610,17220
2023-11-27,GA/2023-24/00520,ACC-007,MSG-200-75,2,30,8770,17540
2023-11-27,GA/2023-24/00520,ACC-007,MSG-500-30,1,15,8610,8610
2023-11-27,GA/2023-24/00521,ACC-080,MSG-200-75,1,15,8770,8770
2023-11-28,GA/2023-24/00522,ACC-067,MSG-500-30,1,15,8610,8610
2023-11-29,GA/2023-24/00523,ACC-005,MSG-500-30,1,15,8610,8610
2023-11-29,GA/2023-24/00524,ACC-012,MSG-1L-15,2,30,8455,16910
2023-11-29,GA/2023-24/00525,ACC-014,MSG-200-75,1,15,8770,8770
2023-11-29,GA/2023-24/00526,ACC-021,MSG-500-30,1,15,8610,8610
2023-11-29,GA/2023-24/00527,ACC-037,MSG-1L-15,1,15,8455,8455
2023-11-29,GA/2023-24/00528,ACC-132,MSG-200-75,1,15,8770,8770
2023-11-30,GA/2023-24/00529,ACC-029,MSG-1L-15,1,15,8455,8455
2023-11-30,GA/2023-24/00530,ACC-042,MSG-1L-15,1,15,8455,8455
2023-11-30,GA/2023-24/00531,ACC-051,MSG-1L-15,1,15,8455,8455
2023-11-30,GA/2023-24/00532,ACC-059,MSG-1L-15,2,30,8455,16910
2023-11-30,GA/2023-24/00533,ACC-061,MSG-1L-15,1,15,8455,8455
2023-11-30,GA/2023-24/00534,ACC-145,MSG-200-75,1,15,8770,8770
2023-12-01,GA/2023-24/00535,ACC-024,MSG-1L-15,1,15,8455,8455
2023-12-01,GA/2023-24/00536,ACC-145,MSG-500-30,1,15,8610,8610
2023-12-02,GA/2023-24/00537,ACC-018,MSG-1L-15,1,15,8455,8455
2023-12-02,GA/2023-24/00538,ACC-019,MSG-500-30,1,15,8610,8610
2023-12-02,GA/2023-24/00539,ACC-023,MSG-1L-15,2,30,8455,16910
2023-12-02,GA/2023-24/00540,ACC-030,MSG-500-30,1,15,8610,8610
2023-12-02,GA/2023-24/00541,ACC-130,MSG-1L-15,1,15,8455,8455
2023-12-04,GA/2023-24/00542,ACC-036,MSG-1L-15,1,15,8455,8455
2023-12-04,GA/2023-24/00543,ACC-066,MSG-1L-15,1,15,8455,8455
2023-12-04,GA/2023-24/00544,ACC-126,MSG-1L-15,2,30,8455,16910
2023-12-05,GA/2023-24/00545,ACC-003,MSG-1L-15,3,45,8455,25365
2023-12-05,GA/2023-24/00546,ACC-084,MSG-500-30,1,15,8610,8610
2023-12-05,GA/2023-24/00547,ACC-096,MSG-1L-15,2,30,8455,16910
2023-12-06,GA/2023-24/00548,ACC-053,MSG-200-75,1,15,8770,8770
2023-12-06,GA/2023-24/00549,ACC-094,MSG-1L-15,1,15,8455,8455
2023-12-07,GA/2023-24/00550,ACC-004,MSG-200-75,3,45,8770,26310
2023-12-07,GA/2023-24/00551,ACC-009,MSG-1L-15,1,15,8455,8455
2023-12-07,GA/2023-24/00551,ACC-009,MSG-500-30,2,30,8610,17220
2023-12-07,GA/2023-24/00552,ACC-026,MSG-1L-15,1,15,8455,8455
2023-12-08,GA/2023-24/00553,ACC-001,MSG-1L-15,2,30,8455,16910
2023-12-08,GA/2023-24/00554,ACC-002,MSG-500-30,4,60,8610,34440
2023-12-08,GA/2023-24/00555,ACC-010,MSG-1L-15,1,15,8455,8455
2023-12-08,GA/2023-24/00556,ACC-028,MSG-200-75,1,15,8770,8770
2023-12-09,GA/2023-24/00557,ACC-016,MSG-1L-15,2,30,8455,16910
2023-12-09,GA/2023-24/00558,ACC-061,MSG-200-75,1,15,8770,8770
2023-12-11,GA/2023-24/00559,ACC-029,MSG-200-75,1,15,8770,8770
2023-12-11,GA/2023-24/00560,ACC-095,MSG-1L-15,1,15,8455,8455
2023-12-12,GA/2023-24/00561,ACC-008,MSG-500-30,2,30,8610,17220
2023-12-12,GA/2023-24/00562,ACC-025,MSG-1L-15,2,30,8455,16910
2023-12-12,GA/2023-24/00563,ACC-103,MSG-1L-15,1,15,8455,8455
2023-12-13,GA/2023-24/00564,ACC-056,MSG-200-75,1,15,8770,8770
2023-12-13,GA/2023-24/00565,ACC-088,MSG-1L-15,1,15,8455,8455
2023-12-13,GA/2023-24/00566,ACC-136,MSG-1L-15,1,15,8455,8455
2023-12-15,GA/2023-24/00567,ACC-072,MSG-500-30,1,15,8610,8610
2023-12-15,GA/2023-24/00568,ACC-089,MSG-1L-15,1,15,8455,8455
2023-12-16,GA/2023-24/00569,ACC-006,MSG-1L-15,1,15,8455,8455
2023-12-16,GA/2023-24/00569,ACC-006,MSG-500-30,1,15,8610,8610
2023-12-16,GA/2023-24/00570,ACC-119,MSG-1L-15,1,15,8455,8455
2023-12-16,GA/2023-24/00571,ACC-140,MSG-1L-15,1,15,8455,8455
2023-12-18,GA/2023-24/00572,ACC-011,MSG-200-75,1,15,8770,8770
2023-12-18,GA/2023-24/00573,ACC-014,MSG-500-30,2,30,8610,17220
2023-12-18,GA/2023-24/00574,ACC-033,MSG-1L-15,1,15,8455,8455
2023-12-18,GA/2023-24/00575,ACC-048,MSG-200-75,1,15,8770,8770
2023-12-18,GA/2023-24/00576,ACC-117,MSG-1L-15,2,30,8455,16910
2023-12-19,GA/2023-24/00577,ACC-002,MSG-1L-15,4,60,8455,33820
2023-12-19,GA/2023-24/00578,ACC-017,MSG-1L-15,1,15,8455,8455
2023-12-20,GA/2023-24/00579,ACC-045,MSG-1L-15,1,15,8455,8455
2023-12-20,GA/2023-24/00580,ACC-099,MSG-1L-15,1,15,8455,8455
2023-12-20,GA/2023-24/00580,ACC-099,MSG-500-30,1,15,8610,8610
2023-12-20,GA/2023-24/00581,ACC-102,MSG-1L-15,1,15,8455,8455
2023-12-20,GA/2023-24/00582,ACC-121,MSG-1L-15,1,15,8455,8455
2023-12-21,GA/2023-24/00583,ACC-020,MSG-500-30,1,15,8610,8610
2023-12-22,GA/2023-24/00584,ACC-035,MSG-1L-15,1,15,8455,8455
2023-12-22,GA/2023-24/00585,ACC-037,MSG-1L-15,1,15,8455,8455
2023-12-22,GA/2023-24/00586,ACC-109,MSG-1L-15,1,15,8455,8455
2023-12-23,GA/2023-24/00587,ACC-013,MSG-1L-15,1,15,8455,8455
2023-12-23,GA/2023-24/00588,ACC-032,MSG-1L-15,1,15,8455,8455
2023-12-25,GA/2023-24/00589,ACC-005,MSG-200-75,1,15,8770,8770
2023-12-25,GA/2023-24/00589,ACC-005,MSG-500-30,2,30,8610,17220
2023-12-25,GA/2023-24/00590,ACC-046,MSG-500-30,1,15,8610,8610
2023-12-25,GA/2023-24/00591,ACC-068,MSG-1L-15,1,15,8455,8455
2023-12-25,GA/2023-24/00592,ACC-105,MSG-1L-15,1,15,8455,8455
2023-12-27,GA/2023-24/00593,ACC-001,MSG-200-75,2,30,8770,17540
2023-12-27,GA/2023-24/00594,ACC-031,MSG-1L-15,1,15,8455,8455
2023-12-27,GA/2023-24/00594,ACC-031,MSG-500-30,1,15,8610,8610
2023-12-27,GA/2023-24/00595,ACC-038,MSG-1L-15,1,15,8455,8455
2023-12-27,GA/2023-24/00596,ACC-042,MSG-200-75,1,15,8770,8770
2023-12-27,GA/2023-24/00597,ACC-098,MSG-1L-15,1,15,8455,8455
2023-12-28,GA/2023-24/00598,ACC-050,MSG-500-30,1,15,8610,8610
2023-12-28,GA/2023-24/00599,ACC-055,MSG-1L-15,1,15,8455,8455
2023-12-28,GA/2023-24/00600,ACC-110,MSG-500-30,1,15,8610,8610
2023-12-29,GA/2023-24/00601,ACC-012,MSG-500-30,1,15,8610,8610
2023-12-29,GA/2023-24/00602,ACC-022,MSG-1L-15,2,30,8455,16910
2023-12-29,GA/2023-24/00603,ACC-059,MSG-1L-15,1,15,8455,8455
2023-12-30,GA/2023-24/00604,ACC-021,MSG-200-75,1,15,8770,8770
2023-12-30,GA/2023-24/00605,ACC-039,MSG-500-30,2,30,8610,17220
2023-12-30,GA/2023-24/00606,ACC-057,MSG-1L-15,1,15,8455,8455
2023-12-30,GA/2023-24/00607,ACC-063,MSG-1L-15,1,15,8455,8455
2023-12-30,GA/2023-24/00608,ACC-069,MSG-200-75,1,15,8770,8770
2023-12-30,GA/2023-24/00609,ACC-080,MSG-200-75,1,15,8770,8770
2023-12-30,GA/2023-24/00610,ACC-082,MSG-1L-15,1,15,8455,8455
2023-12-30,GA/2023-24/00611,ACC-131,MSG-500-30,1,15,8610,8610
2024-01-01,GA/2023-24/00612,ACC-054,MSG-1L-15,1,15,8455,8455
2024-01-01,GA/2023-24/00613,ACC-099,MSG-1L-15,1,15,8455,8455
2024-01-01,GA/2023-24/00614,ACC-126,MSG-500-30,1,15,8610,8610
2024-01-02,GA/2023-24/00615,ACC-002,MSG-200-75,3,45,8770,26310
2024-01-02,GA/2023-24/00616,ACC-038,MSG-200-75,1,15,8770,8770
2024-01-02,GA/2023-24/00617,ACC-093,MSG-1L-15,2,30,8455,16910
2024-01-03,GA/2023-24/00618,ACC-014,MSG-1L-15,2,30,8455,16910
2024-01-03,GA/2023-24/00619,ACC-025,MSG-1L-15,1,15,8455,8455
2024-01-03,GA/2023-24/00620,ACC-031,MSG-1L-15,1,15,8455,8455
2024-01-04,GA/2023-24/00621,ACC-053,MSG-500-30,1,15,8610,8610
2024-01-04,GA/2023-24/00622,ACC-067,MSG-500-30,1,15,8610,8610
2024-01-04,GA/2023-24/00623,ACC-103,MSG-1L-15,1,15,8455,8455
2024-01-05,GA/2023-24/00624,ACC-041,MSG-1L-15,1,15,8455,8455
2024-01-05,GA/2023-24/00625,ACC-072,MSG-1L-15,1,15,8455,8455
2024-01-06,GA/2023-24/00626,ACC-032,MSG-1L-15,3,45,8455,25365
2024-01-08,GA/2023-24/00627,ACC-030,MSG-200-75,1,15,8770,8770
2024-01-08,GA/2023-24/00628,ACC-056,MSG-1L-15,1,15,8455,8455
2024-01-08,GA/2023-24/00629,ACC-131,MSG-200-75,1,15,8770,8770
2024-01-09,GA/2023-24/00630,ACC-097,MSG-500-30,1,15,8610,8610
2024-01-09,GA/2023-24/00631,ACC-108,MSG-500-30,1,15,8610,8610
2024-01-09,GA/2023-24/00632,ACC-109,MSG-1L-15,1,15,8455,8455
2024-01-09,GA/2023-24/00633,ACC-128,MSG-1L-15,1,15,8455,8455
2024-01-10,GA/2023-24/00634,ACC-008,MSG-1L-15,2,30,8455,16910
2024-01-10,GA/2023-24/00634,ACC-008,MSG-500-30,2,30,8610,17220
2024-01-10,GA/2023-24/00635,ACC-051,MSG-1L-15,1,15,8455,8455
2024-01-10,GA/2023-24/00636,ACC-132,MSG-1L-15,1,15,8455,8455
2024-01-11,GA/2023-24/00637,ACC-006,MSG-1L-15,2,30,8455,16910
2024-01-12,GA/2023-24/00638,ACC-016,MSG-1L-15,2,30,8455,16910
2024-01-12,GA/2023-24/00639,ACC-040,MSG-1L-15,1,15,8455,8455
2024-01-12,GA/2023-24/00640,ACC-059,MSG-1L-15,1,15,8455,8455
2024-01-12,GA/2023-24/00641,ACC-066,MSG-1L-15,1,15,8455,8455
2024-01-15,GA/2023-24/00642,ACC-009,MSG-1L-15,2,30,8455,16910
2024-01-15,GA/2023-24/00643,ACC-010,MSG-500-30,1,15,8610,8610
2024-01-15,GA/2023-24/00644,ACC-013,MSG-500-30,2,30,8610,17220
2024-01-15,GA/2023-24/00645,ACC-106,MSG-500-30,1,15,8610,8610
2024-01-15,GA/2023-24/00646,ACC-139,MSG-200-75,1,15,8770,8770
2024-01-16,GA/2023-24/00647,ACC-017,MSG-1L-15,1,15,8455,8455
2024-01-16,GA/2023-24/00648,ACC-089,MSG-200-75,1,15,8770,8770
2024-01-17,GA/2023-24/00649,ACC-061,MSG-1L-15,1,15,8455,8455
2024-01-17,GA/2023-24/00650,ACC-074,MSG-1L-15,1,15,8455,8455
2024-01-17,GA/2023-24/00651,ACC-110,MSG-1L-15,1,15,8455,8455
2024-01-18,GA/2023-24/00652,ACC-021,MSG-1L-15,1,15,8455,8455
2024-01-18,GA/2023-24/00653,ACC-090,MSG-200-75,2,30,8770,17540
2024-01-19,GA/2023-24/00654,ACC-003,MSG-1L-15,2,30,8455,16910
2024-01-19,GA/2023-24/00654,ACC-003,MSG-200-75,2,30,8770,17540
2024-01-19,GA/2023-24/00655,ACC-062,MSG-1L-15,1,15,8455,8455
2024-01-20,GA/2023-24/00656,ACC-015,MSG-500-30,1,15,8610,8610
2024-01-20,GA/2023-24/00657,ACC-019,MSG-1L-15,2,30,8455,16910
2024-01-22,GA/2023-24/00658,ACC-044,MSG-500-30,1,15,8610,8610
2024-01-22,GA/2023-24/00659,ACC-046,MSG-500-30,2,30,8610,17220
2024-01-23,GA/2023-24/00660,ACC-027,MSG-1L-15,1,15,8455,8455
2024-01-23,GA/2023-24/00661,ACC-035,MSG-1L-15,1,15,8455,8455
2024-01-23,GA/2023-24/00662,ACC-081,MSG-500-30,1,15,8610,8610
2024-01-23,GA/2023-24/00663,ACC-121,MSG-1L-15,1,15,8455,8455
2024-01-24,GA/2023-24/00664,ACC-001,MSG-1L-15,1,15,8455,8455
2024-01-24,GA/2023-24/00664,ACC-001,MSG-500-30,1,15,8610,8610
2024-01-24,GA/2023-24/00665,ACC-005,MSG-1L-15,3,45,8455,25365
2024-01-24,GA/2023-24/00666,ACC-037,MSG-1L-15,1,15,8455,8455
2024-01-24,GA/2023-24/00667,ACC-117,MSG-200-75,2,30,8770,17540
2024-01-25,GA/2023-24/00668,ACC-001,MSG-500-30,2,30,8610,17220
2024-01-25,GA/2023-24/00669,ACC-007,MSG-1L-15,1,15,8455,8455
2024-01-25,GA/2023-24/00669,ACC-007,MSG-500-30,2,30,8610,17220
2024-01-25,GA/2023-24/00670,ACC-020,MSG-1L-15,1,15,8455,8455
2024-01-25,GA/2023-24/00671,ACC-136,MSG-1L-15,1,15,8455,8455
2024-01-26,GA/2023-24/00672,ACC-047,MSG-1L-15,1,15,8455,8455
2024-01-26,GA/2023-24/00673,ACC-112,MSG-1L-15,1,15,8455,8455
2024-01-29,GA/2023-24/00674,ACC-004,MSG-1L-15,2,30,8455,16910
2024-01-29,GA/2023-24/00674,ACC-004,MSG-500-30,2,30,8610,17220
2024-01-29,GA/2023-24/00675,ACC-011,MSG-500-30,1,15,8610,8610
2024-01-29,GA/2023-24/00676,ACC-012,MSG-200-75,1,15,8770,8770
2024-01-29,GA/2023-24/00677,ACC-049,MSG-500-30,1,15,8610,8610
2024-01-30,GA/2023-24/00678,ACC-022,MSG-1L-15,1,15,8455,8455
2024-01-30,GA/2023-24/00679,ACC-023,MSG-1L-15,1,15,8455,8455
2024-01-30,GA/2023-24/00680,ACC-144,MSG-1L-15,1,15,8455,8455
2024-01-31,GA/2023-24/00681,ACC-033,MSG-1L-15,2,30,8455,16910
2024-01-31,GA/2023-24/00682,ACC-045,MSG-500-30,2,30,8610,17220
2024-01-31,GA/2023-24/00683,ACC-127,MSG-200-75,1,15,8770,8770
2024-02-01,GA/2023-24/00684,ACC-003,MSG-1L-15,2,30,8455,16910
2024-02-01,GA/2023-24/00685,ACC-018,MSG-500-30,1,15,8610,8610
2024-02-01,GA/2023-24/00686,ACC-066,MSG-500-30,1,15,8610,8610
2024-02-01,GA/2023-24/00687,ACC-067,MSG-1L-15,1,15,8455,8455
2024-02-01,GA/2023-24/00688,ACC-121,MSG-500-30,1,15,8610,8610
2024-02-02,GA/2023-24/00689,ACC-031,MSG-1L-15,1,15,8455,8455
2024-02-02,GA/2023-24/00690,ACC-053,MSG-1L-15,1,15,8455,8455
2024-02-03,GA/2023-24/00691,ACC-001,MSG-500-30,2,30,8610,17220
2024-02-03,GA/2023-24/00692,ACC-037,MSG-1L-15,1,15,8455,8455
2024-02-03,GA/2023-24/00693,ACC-069,MSG-1L-15,1,15,8455,8455
2024-02-05,GA/2023-24/00694,ACC-016,MSG-500-30,1,15,8610,8610
